,type,title,release_year,rating,duration,is_adult,polarity,subjectivity,continent
1461,TV Show,Girl from Nowhere,2018,7.6,1,0,0.05555555555555555,0.8111111111111112,Asia
1462,Movie,Grandmaster,2012,7.5,133,0,-0.1,0.35,Asia
1463,Movie,Hattrick,2007,5.8,109,0,0.2,0.5,Asia
1464,Movie,Heroine,2012,5.8,143,0,-0.3416666666666667,0.425,Asia
1465,Movie,Himmatwala,2013,1.7,140,0,-0.15000000000000002,0.5,Asia
1466,Movie,Husbands in Goa,2012,3.8,150,0,0.1,0.1,Asia
1467,Movie,Jatts in Golmaal,2013,6.3,128,0,0.2,0.1,Asia
1469,Movie,Kalakalappu,2012,6.9,154,0,-0.15,0.05,Asia
1471,Movie,Katti Batti,2015,4.6,132,0,0.475,0.725,Asia
1473,Movie,Marc Maron: Thinky Pain,2013,7.3,95,0,0.09659090909090909,0.23863636363636365,North America
1474,Movie,Morris from America,2016,6.2,91,0,0.0,0.0,Europe
1475,Movie,Mumbai Meri Jaan,2008,7.7,135,0,0.0,0.0,Asia
1476,Movie,Mundeyan Ton Bachke Rahin,2014,5.4,139,0,0.5,0.3416666666666666,Asia
1477,Movie,No One Killed Jessica,2011,7.2,131,0,0.07499999999999998,0.525,Asia
1478,Movie,Oye Lucky! Lucky Oye!,2008,7.7,118,0,0.19999999999999998,0.6666666666666666,Asia
1479,Movie,Paan Singh Tomar,2010,8.2,129,0,-0.07500000000000001,0.525,Asia
1480,Movie,Raja Natwarlal,2014,6.1,131,0,0.3,1.0,Asia
1481,Movie,Satyagraha,2013,5.9,146,0,0.0,0.13333333333333333,Asia
1482,Movie,Settai,2013,3.3,123,0,0.0,0.0,Asia
1483,Movie,Sigaram Thodu,2014,6.1,141,0,-0.2916666666666667,0.3666666666666667,Asia
1484,Movie,Sommore: The Reign Continues,2015,7.0,93,0,0.0,0.0,North America
1485,Movie,Stink!,2015,7.2,91,0,-0.04047619047619048,0.45476190476190476,North America
1487,Movie,The Tigers of Scotland,2017,6.5,58,0,0.0,0.0,Europe
1488,Movie,The Untold Tales of Armistead Maupin,2017,7.6,91,0,0.0,0.0,North America
1490,Movie,Transcendence,2014,8.5,119,0,0.0,0.1,Europe
1491,Movie,Vaya,2016,7.1,106,0,0.0,0.0,Africa
1492,Movie,Welcome to Sajjanpur,2008,6.9,131,0,0.0,0.0,Asia
1493,Movie,Yeh Hai Bakrapur,2014,3.9,95,0,-0.10000000000000002,0.7000000000000001,Asia
1494,Movie,Zokkomon,2011,4.0,104,0,-0.45,0.7,Asia
1495,Movie,6-5=2,2014,4.3,103,0,0.0,0.5714285714285714,Asia
1496,Movie,Bandie,1978,4.4,141,0,-0.1,0.5,Asia
1498,Movie,Coffee with D,2017,4.2,120,0,0.0,0.3,Asia
1500,Movie,Golden Time,2013,6.7,22,0,-0.05,0.325,Asia
1501,Movie,Hajwala: The Missing Engine,2016,2.0,97,0,0.5,0.875,Asia
1502,Movie,Hitler's Steel Beast,2017,6.3,54,0,0.0,0.375,Europe
1503,Movie,Kacche Dhaagey,2016,6.3,120,0,0.4333333333333333,0.7333333333333333,Asia
1504,Movie,Kis Kisko Pyaar Karoon,2015,5.6,132,0,0.0,0.0,Asia
1507,Movie,One Heart: The A.R. Rahman Concert Film,2017,8.5,87,0,0.3666666666666667,0.4666666666666666,Asia
1509,Movie,Punjab 1984,2014,8.3,158,0,-0.1,0.07500000000000001,North America
1511,Movie,Romeo Ranjha,2014,4.8,122,0,0.16666666666666666,0.3666666666666667,Asia
1512,Movie,Roots,2016,7.1,62,0,0.034999999999999996,0.35,Unknown
1513,Movie,Savage Dog,2017,4.9,95,0,0.03125,0.5,North America
1514,TV Show,Stranger,2017,6.1,1,0,0.0,0.13333333333333333,Asia
1515,Movie,The Bittersweet,2017,5.0,98,0,-0.2,0.7,Asia
1518,TV Show,The Little Nyonya,2009,6.9,1,0,0.0,0.15,Unknown
1519,TV Show,The Truth,2008,9.2,1,0,0.5,0.7,Unknown
1520,TV Show,Together,2009,5.7,1,0,0.35,0.1625,Asia
1521,Movie,Trip to Bhangarh: Asia's Most Haunted Place,2014,2.5,113,0,0.5,0.5,Asia
1522,Movie,Undercover Grandpa,2016,5.2,94,0,0.0,0.0,North America
1524,Movie,Warehoused,2015,6.5,92,0,0.13636363636363635,0.45454545454545453,North America
1525,Movie,Yaara O Dildaara,2011,5.5,132,0,0.1875,0.6875,Asia
1526,Movie,A Grand Night In: The Story of Aardman,2015,7.5,59,0,0.5,0.5,Europe
1527,TV Show,Inborn Pair,2011,7.1,1,0,0.35,0.4,Asia
1528,TV Show,Just You,2013,7.4,1,0,0.23484848484848483,0.4772727272727273,Asia
1529,TV Show,Love Around,2013,7.5,1,0,0.125,0.3875,Asia
1530,TV Show,Love Family,2013,8.0,1,0,0.2125,0.7875,Asia
1531,TV Show,Love Me or Leave Me,2012,6.4,1,0,0.1,1.0,Asia
1532,TV Show,Love Now,2012,7.5,1,0,0.7,0.8,Asia
1533,Movie,Norman Lear: Just Another Version of You,2016,7.3,91,0,0.15,0.55,North America
1535,Movie,Spanish Affair 2,2015,5.3,107,0,0.0,0.0,Europe
1536,Movie,The Interview,1998,5.6,101,0,-0.45,0.7,Oceania
1537,Movie,The Last Days of Chez Nous,1992,6.6,93,0,0.17159090909090907,0.45113636363636367,Oceania
1538,Movie,Tree Man,2015,6.8,82,0,0.2931818181818182,0.6522727272727273,North America
1539,Movie,Winter of Our Dreams,1981,6.2,86,0,-0.1685185185185185,0.512962962962963,Oceania
1540,Movie,Young Tiger,1973,6.6,81,0,-0.09777777777777778,0.48,Asia
1542,Movie,Aziz Ansari: Buried Alive,2013,7.2,80,0,0.39999999999999997,0.46666666666666673,North America
1543,Movie,Mad Ron's Prevues from Hell,1987,6.1,84,0,-0.5,1.0,North America
1545,Movie,Bathtubs Over Broadway,2018,7.6,87,0,0.11666666666666668,0.4666666666666667,North America
1546,Movie,Gatao 2: Rise of the King,2018,6.1,126,0,0.0,0.0,Asia
1547,Movie,Insidious,2010,6.3,103,0,-0.06590909090909092,0.5386363636363636,North America
1548,Movie,Lion's Heart,2013,6.6,111,0,-0.14444444444444443,0.6166666666666667,Africa
1549,Movie,Regatta,2015,4.5,100,0,0.5,0.5,Africa
1550,Movie,Tattah,2013,4.3,112,0,-0.3,0.75,Africa
1552,Movie,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",2017,7.3,61,0,0.02754329004329003,0.5523268398268398,North America
1553,TV Show,Away From Home,2015,6.2,1,0,0.0,0.0,Unknown
1557,TV Show,Cinta Si Wedding Planner,2015,6.7,1,0,0.5,0.6,Unknown
1562,Movie,Desolation,2017,5.7,76,0,0.2333333333333333,0.6333333333333333,North America
1563,Movie,Hari Kondabolu: Warn Your Relatives,2018,6.5,67,0,0.13373015873015873,0.5900793650793651,North America
1564,Movie,Kaleidoscope,2016,8.0,99,0,-0.2,0.5166666666666666,Europe
1565,Movie,National Bird,2016,7.0,92,0,-0.2,0.325,North America
1566,Movie,The Chosen Ones,2015,9.5,107,0,0.07499999999999998,0.3,North America
1567,TV Show,Abyss,2019,7.9,1,0,0.06818181818181818,0.22727272727272727,Asia
1569,TV Show,In the Bosom of a Thorn,2019,7.2,1,0,0.0,0.0,Unknown
1570,Movie,The Heat: A Kitchen (R)evolution,2018,6.3,71,0,0.0,0.16666666666666666,North America
1571,TV Show,The Writer,2019,8.6,1,0,-0.08333333333333333,0.16666666666666666,Asia
1572,TV Show,What If?,2019,7.2,1,0,1.0,0.3,Unknown
1573,Movie,City of God: 10 Years Later,2013,6.4,69,0,0.0,0.0,South America
1575,Movie,LoveTrue,2016,6.6,82,0,0.15,0.25,North America
1576,Movie,Last Breath,2019,7.7,86,0,-0.12187500000000001,0.225,Europe
1577,Movie,Like Arrows,2018,6.3,99,0,-0.1,0.1,North America
1578,Movie,The Wandering Earth,2019,5.9,125,0,0.012121212121212116,0.5181818181818182,Asia
1579,Movie,War Horse,2011,8.5,147,0,0.21666666666666667,0.6166666666666667,North America
1580,Movie,Ali Wong: Baby Cobra,2016,7.5,60,0,-0.047619047619047596,0.8015873015873015,North America
1581,Movie,Death House,2017,2.9,88,0,0.0,0.0,North America
1582,Movie,Family Blood,2018,4.2,92,0,0.1406060606060606,0.5042424242424243,North America
1584,Movie,Pup Star: World Tour,2018,3.8,87,0,0.3333333333333333,0.3666666666666667,North America
1585,Movie,Handsome: A Netflix Mystery Movie,2017,5.2,81,0,0.09999999999999999,0.45,North America
1587,Movie,The Mars Generation,2017,6.5,98,0,0.0,0.0625,North America
1588,TV Show,What Happens to My Family,2016,7.5,1,0,0.1,0.4,Asia
1589,Movie,4th Man Out,2015,6.7,86,0,0.39642857142857146,0.4089285714285714,North America
1590,Movie,Just Another Love Story,2007,6.8,104,0,0.6,0.7666666666666666,Europe
1591,TV Show,A Little Help with Carol Burnett,2018,6.3,1,0,-0.3541666666666667,0.9166666666666667,North America
1592,Movie,Anon,2018,6.1,100,0,0.0,0.0625,Europe
1594,Movie,End Game,2018,7.9,40,0,-0.04166666666666667,0.75,North America
1595,Movie,Forgive Us Our Debts,2018,6.2,105,0,0.11818181818181818,0.7272727272727273,Europe
1596,Movie,Lo más sencillo es complicarlo todo,2018,3.8,94,0,0.75,0.65,North America
1597,Movie,Manhunt,2017,8.1,109,0,-0.15,0.225,Asia
1598,Movie,No Estoy Loca,2018,5.8,116,0,0.3,0.5,South America
1600,TV Show,Pasión de Gavilanes,2003,7.8,1,0,0.03749999999999999,0.6875,South America
1601,Movie,Always Be My Maybe,2019,6.8,102,0,0.15833333333333333,0.525,North America
1602,Movie,C Kkompany,2008,5.5,127,0,-0.7,0.8,Asia
1603,Movie,Chopsticks,2019,7.3,101,0,0.025,0.74375,Asia
1604,TV Show,How to Sell Drugs Online (Fast),2019,7.9,1,0,0.26666666666666666,0.13333333333333333,Europe
1605,TV Show,Killer Ratings,2019,7.6,1,0,-0.8,1.0,Unknown
1607,Movie,Krishna Cottage,2004,5.1,124,0,0.31666666666666665,0.5499999999999999,Asia
1608,Movie,Mere Pyare Prime Minister,2019,6.8,103,0,-0.6,0.7,Asia
1609,Movie,P,2006,6.4,105,0,-0.12142857142857144,0.7523809523809524,Europe
1610,Movie,Pegasus,2019,6.3,98,0,-0.08787878787878789,0.28484848484848485,Asia
1611,Movie,Ragini MMS,2011,5.1,93,0,-0.5,0.525,Asia
1612,Movie,Ragini MMS 2,2014,3.9,113,0,0.375,0.75,Asia
1613,Movie,Shor In the City,2011,7.2,106,0,0.4,0.9,Asia
1614,TV Show,When They See Us,2019,8.9,1,0,-0.225,0.5,North America
1615,Movie,Bombshell: The Hedy Lamarr Story,2017,7.6,89,0,0.25,0.3333333333333333,North America
1616,Movie,Without Gorky,2011,6.6,80,0,0.04999999999999999,1.0,Europe
1617,Movie,My Week with Marilyn,2011,6.9,99,0,0.1,0.4,Europe
1618,Movie,Svaha: The Sixth Finger,2019,6.2,123,0,0.04545454545454545,0.5681818181818182,Asia
1619,Movie,The One I Love,2014,7.0,91,0,0.0,0.5625,North America
1621,Movie,All In My Family,2019,6.8,40,0,0.29944444444444446,0.563888888888889,North America
1623,TV Show,Dead to Me,2019,8.0,1,0,-0.07777777777777779,0.3944444444444445,North America
1624,Movie,Despite Everything,2019,5.3,79,0,-0.7,0.85,Europe
1625,Movie,"Extremely Wicked, Shockingly Evil and Vile",2019,6.7,110,0,0.1392857142857143,0.43214285714285716,North America
1626,TV Show,Flinch,2019,5.5,1,0,0.3,0.7999999999999999,Europe
1627,Movie,It's Fine,2012,5.7,101,0,0.55,0.625,Unknown
1628,Movie,Jo Pil-ho: The Dawning Rage,2018,6.3,128,0,-0.2,0.4,Asia
1629,Movie,The Last Summer,2019,5.5,110,0,0.16,0.5399999999999999,North America
1630,TV Show,Tuca & Bertie,2019,7.3,1,0,0.4375,0.3375,North America
1631,TV Show,Undercover,2019,5.4,1,0,0.2,0.30000000000000004,Europe
1633,Movie,Forever Pure,2016,7.4,87,0,0.0,0.0,Europe
1634,Movie,Rangoon,2017,7.1,153,0,0.5,0.6,Asia
1635,Movie,Hot Girls Wanted,2015,6.1,83,0,-0.125,0.125,North America
1636,Movie,Lifechanger,2018,5.4,84,0,0.1452020202020202,0.685858585858586,North America
1637,Movie,The Nutcracker and the Four Realms,2018,5.5,99,0,0.05416666666666666,0.5791666666666667,North America
1638,Movie,After Porn Ends,2012,5.7,93,0,0.1875,0.3625,North America
1639,TV Show,Charmed,2019,4.5,1,0,-0.125,0.875,North America
1640,TV Show,Historical Roasts,2019,5.3,1,0,0.103125,0.3,North America
1641,TV Show,The Break with Michelle Wolf,2018,5.2,1,0,0.21212121212121213,0.35000000000000003,North America
1642,Movie,The Do-Over,2016,5.7,109,0,0.06481481481481481,0.512962962962963,North America
1644,Movie,Rampant,2018,6.3,122,0,-0.1,0.7,Asia
1645,Movie,Sara's Notebook,2018,5.9,117,0,-0.16666666666666666,0.35000000000000003,Europe
1646,TV Show,Something in the Rain,2018,8.1,1,0,0.25606060606060604,0.2840909090909091,Asia
1647,Movie,I Am Jane Doe,2017,6.8,98,0,0.1,0.325,North America
1648,Movie,Joshua: Teenager vs. Superpower,2017,7.3,79,0,0.05,0.2,North America
1649,Movie,Raees,2017,8.3,143,0,0.057142857142857134,0.5214285714285715,Asia
1650,Movie,War Machine,2017,8.6,123,0,0.19000000000000003,0.85,North America
1651,Movie,The Last Man on the Moon,2014,7.4,96,0,0.09999999999999999,0.2888888888888889,Europe
1652,TV Show,Sotus The Series,2016,7.9,1,0,0.08333333333333333,0.3666666666666667,Asia
1653,TV Show,Thackeray,2019,5.3,1,0,0.42500000000000004,0.975,Asia
1654,Movie,Colours of Passion,2008,7.0,114,0,0.24666666666666667,0.6066666666666667,Asia
1655,Movie,Fernando Sanjiao: Hombre,2018,6.3,63,0,0.2,0.3,South America
1656,Movie,Ibiza,2018,6.3,94,0,0.45,1.0,North America
1657,Movie,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,2018,7.1,74,0,0.16666666666666666,0.6,North America
1658,Movie,Detour,2016,7.8,97,0,-0.05,0.0,Europe
1659,Movie,After Maria,2019,4.8,38,0,0.13636363636363635,0.45454545454545453,North America
1660,TV Show,Hyper HardBoiled Gourmet Report,2017,8.6,1,0,-0.2659090909090909,0.6499999999999999,Unknown
1661,Movie,Joy,2019,8.1,101,0,0.0,0.0,Europe
1662,Movie,Rim of the World,2019,5.2,99,0,-0.3,0.5,North America
1663,Movie,The Perfection,2019,6.1,91,0,0.20909090909090908,0.5886363636363636,North America
1665,Movie,Survivors Guide to Prison,2017,7.1,103,0,0.0,0.0,North America
1668,Movie,Hasan Minhaj: Homecoming King,2017,8.2,73,0,0.22142857142857145,0.3742857142857143,Unknown
1669,TV Show,Dramaworld,2016,7.4,1,0,0.46666666666666673,0.9666666666666667,North America
1670,Movie,A Tale of Two Kitchens,2019,6.3,30,0,0.1,0.7,Unknown
1672,TV Show,Mob Psycho 100,2018,5.2,1,0,0.44999999999999996,1.0,Asia
1674,TV Show,12 Years Promise,2014,7.3,1,0,0.03393939393939392,0.2309090909090909,Asia
1676,TV Show,Can We Get Married?,2012,6.5,1,0,0.5,0.6,Asia
1677,Movie,Elizabeth at 90: A Family Tribute,2016,7.8,90,0,0.25,0.75,Europe
1678,TV Show,Last,2015,7.5,1,0,-0.3,0.3666666666666667,Asia
1679,TV Show,Secret Affair,2014,9.0,1,0,0.2833333333333333,0.5499999999999999,Asia
1680,TV Show,This Is My Love,2015,6.5,1,0,0.5,0.6166666666666666,Asia
1681,TV Show,The Super Mario Bros. Super Show!,1989,6.2,1,0,0.1727272727272727,0.47222222222222215,North America
1682,Movie,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),2015,6.8,78,0,0.2767857142857143,0.7678571428571428,North America
1684,Movie,Moonlight,2016,6.7,111,0,0.4166666666666667,0.5833333333333334,North America
1685,Movie,Wanda Sykes: Not Normal,2019,7.2,66,0,-0.021428571428571436,0.6357142857142857,North America
1686,Movie,Zero,2018,6.9,159,0,0.0,0.6,Asia
1688,Movie,Hamza's Suitcase,2017,4.2,79,0,-0.1,0.4,Africa
1689,Movie,Her Only Choice,2018,5.3,87,0,0.425,0.875,North America
1690,Movie,John Carter,2012,7.8,133,0,0.0,0.0,North America
1691,Movie,Laatu,2018,6.5,116,0,0.5666666666666668,0.5666666666666668,Asia
1692,Movie,Olympus Has Fallen,2013,6.5,119,0,-0.2,0.35,North America
1693,TV Show,Revenge,2017,7.4,1,0,-0.2571428571428571,0.3714285714285714,Unknown
1694,Movie,Jailbreak,2017,7.8,92,0,0.0,0.05,Asia
1695,Movie,Maria Bamford: Old Baby,2017,6.2,64,0,0.35714285714285715,0.5714285714285714,North America
1696,Movie,Two Lovers and a Bear,2016,6.0,95,0,-0.21666666666666667,0.5499999999999999,North America
1697,Movie,SGT. Will Gardner,2019,5.9,125,0,0.0,0.0,North America
1698,Movie,Jalpari: The Desert Mermaid,2012,7.1,94,0,-0.23333333333333336,0.5333333333333333,Asia
1699,Movie,Small Town Crime,2017,6.6,92,0,-0.1537037037037037,0.32592592592592595,North America
1701,Movie,BLAME!,2017,6.6,106,0,-0.19999999999999998,1.0,Asia
1702,TV Show,Hidden Singer,2015,6.4,1,0,0.025,0.44166666666666665,Asia
1703,TV Show,Highland: Thailand's Marijuana Awakening,2017,6.2,1,0,-0.5,1.0,Asia
1704,Movie,Laerte-se,2017,7.0,101,0,0.5,0.6333333333333333,South America
1705,TV Show,The Keepers,2017,8.1,1,0,0.0,0.0,North America
1706,Movie,The Blackcoat's Daughter,2015,5.9,95,0,-0.75,0.6499999999999999,North America
1707,Movie,The Brawler,2019,8.0,95,0,0.2814814814814815,0.762962962962963,North America
1708,Movie,Cargo,2018,5.6,104,0,-0.375,0.875,Oceania
1709,Movie,Catching Feelings,2018,3.7,117,0,0.5,1.0,Africa
1710,TV Show,Dance & Sing with True,2018,7.0,1,0,0.059615384615384605,0.5288461538461539,Unknown
1712,TV Show,1994,2019,3.9,1,0,0.07878787878787878,0.3515151515151515,North America
1713,Movie,Born in Gaza,2014,7.4,70,0,-0.5,0.5,Europe
1714,Movie,Born in Syria,2016,7.7,87,0,-0.03125,0.28125,Europe
1715,Movie,Dying to Tell,2018,6.8,88,0,-0.0625,0.3375,Europe
1716,Movie,First Impression,2018,5.1,96,0,0.2833333333333333,0.8166666666666668,North America
1717,TV Show,It's Bruno!,2019,7.4,1,0,0.3333333333333333,0.662962962962963,North America
1718,Movie,Maria,2019,5.0,90,0,-0.225,0.4375,Asia
1719,Movie,ReMastered: The Lion's Share,2019,6.9,84,0,0.3,0.65,Unknown
1720,Movie,Saverio Raimondo: Il Satiro Parlante,2019,5.7,53,0,-0.11666666666666665,0.5,Europe
1721,Movie,See You Yesterday,2019,5.2,87,0,-0.4,0.475,North America
1722,TV Show,Well-Intended Love,2019,7.2,1,0,0.3333333333333333,0.5333333333333333,Asia
1724,Movie,Tinker Bell and the Legend of the NeverBeast,2014,7.1,78,0,0.0,0.0,North America
1725,Movie,Even the Rain,2010,7.4,103,0,0.16818181818181818,0.37727272727272726,Europe
1726,Movie,Good Sam,2019,5.7,90,0,0.1340909090909091,0.7636363636363637,North America
1727,Movie,Jonaki,2018,6.8,96,0,0.25,0.6444444444444445,Asia
1728,Movie,Kyo Kii... Main Jhuth Nahin Bolta,2001,5.3,150,0,0.5,1.0,Asia
1729,Movie,Limitless,2011,6.7,105,0,0.2,0.6,North America
1730,Movie,"LSD: Love, Sex Aur Dhokha",2010,7.2,112,0,0.2,0.65,Asia
1734,Movie,Take Me Home Tonight,2011,6.3,97,0,-0.09999999999999999,0.2833333333333333,North America
1736,Movie,Action Replayy,2010,4.2,129,0,-0.0625,0.4625,Asia
1737,Movie,Andaz Apna Apna,1994,8.0,160,0,0.13125,0.45625000000000004,Asia
1738,Movie,Food on the Go,2017,6.2,66,0,0.0,0.0,South America
1739,Movie,Christine,2016,6.9,119,0,-0.2,0.85,Europe
1740,Movie,The Place Beyond the Pines,2012,6.5,140,0,-0.5666666666666667,0.75,North America
1741,Movie,Tracy Morgan: Staying Alive,2017,6.3,59,0,0.003968253968253982,0.3285714285714285,North America
1743,Movie,All the Devil's Men,2018,5.1,100,0,0.025396825396825383,0.24007936507936506,Europe
1744,Movie,Cake,2018,7.5,125,0,0.023232323232323233,0.32929292929292925,Europe
1746,Movie,EMI: Liya Hai To Chukana Padega,2008,4.4,128,0,-0.2,0.55,Asia
1747,Movie,Hamid,2018,7.7,108,0,-0.2,0.05,Asia
1748,TV Show,"Heidi, bienvenida a casa",2017,6.2,1,0,0.14166666666666666,0.4916666666666667,South America
1749,TV Show,I Hear You,2019,7.2,1,0,0.2375,0.4625,Unknown
1750,Movie,Kucch To Hai,2003,4.3,136,0,-0.15000000000000002,0.4,Asia
1751,Movie,Kyaa Kool Hai Hum,2005,6.1,165,0,-0.11666666666666663,0.6055555555555555,Asia
1752,Movie,Kyaa Kool Hain Hum 3,2016,1.9,124,0,-0.16666666666666666,0.43333333333333335,Asia
1753,Movie,Once Upon a Time in Mumbaai,2010,7.4,133,0,0.5,0.5,Asia
1754,Movie,Shootout at Lokhandwala,2007,7.1,116,0,0.04166666666666663,0.4083333333333334,Asia
1756,Movie,Aiyaary,2018,5.2,158,0,-0.05,0.2,Asia
1759,Movie,Only God Forgives,2013,9.1,90,0,0.0,0.0,Europe
1761,Movie,Chamatkar,1992,7.0,164,0,-0.125,0.375,Asia
1762,TV Show,Classic Legends,2012,9.1,1,0,0.0,0.0,Asia
1763,Movie,Command and Control,2017,7.9,92,0,0.0,0.0,North America
1764,Movie,Kabhi Haan Kabhi Naa,1994,7.9,151,0,0.2,0.5,Asia
1765,Movie,Lovesong,2016,6.3,84,0,0.3666666666666667,0.43333333333333335,North America
1766,Movie,Natascha Kampusch: The Whole Story,2010,5.8,51,0,0.2,0.6,North America
1767,Movie,Ram Jaane,1995,5.4,142,0,-0.12083333333333333,0.5383333333333334,Asia
1768,TV Show,Sin senos no hay paraíso,2008,8.6,1,0,-0.18333333333333335,0.6833333333333332,South America
1769,Movie,Smash: Motorized Mayhem,2017,6.1,66,0,0.25,0.5,North America
1770,Movie,The Devil's Mistress,2016,7.0,110,0,0.25,0.75,Europe
1771,Movie,The Intent,2016,4.3,99,0,-0.6000000000000001,0.775,Europe
1772,Movie,Attacking the Devil: Harold Evans and the Last Nazi War Crime,2014,8.0,102,0,-0.6,0.9,Europe
1773,Movie,Backdraft 2,2019,4.9,102,0,0.0,0.0,North America
1774,Movie,Killer Cove,2018,4.4,87,0,0.27878787878787875,0.8181818181818182,North America
1775,TV Show,Revisions,2018,5.9,1,0,0.16,0.5399999999999999,Asia
1776,Movie,Still LAUGH-IN: The Stars Celebrate,2019,5.2,61,0,0.5,0.5,North America
1777,Movie,Weed the People,2018,7.2,94,0,0.16666666666666666,0.5,North America
1778,TV Show,The Hunt,2015,6.7,1,0,0.19791666666666666,0.53125,Europe
1779,Movie,Malibu Rescue,2019,4.9,70,0,-0.03333333333333335,0.48333333333333334,North America
1780,Movie,Norm of the North: Keys to the Kingdom,2019,2.9,92,0,0.008333333333333345,0.31666666666666665,Asia
1781,Movie,Ali Wong: Hard Knock Wife,2018,7.3,64,0,0.25,0.5,North America
1782,Movie,Wild Oats,2016,5.6,86,0,0.0,0.0,North America
1784,TV Show,The Defected,2019,7.4,1,0,0.5,0.5,Asia
1785,Movie,Spivak,2017,5.6,92,0,0.16818181818181818,0.42727272727272725,North America
1786,TV Show,All Hail King Julien: Exiled,2017,7.4,1,0,0.09666666666666665,0.4766666666666667,North America
1787,Movie,Get Me Roger Stone,2017,7.3,101,0,0.0,0.1,North America
1788,Movie,Mindhorn,2017,6.3,88,0,-0.16666666666666666,0.75,Europe
1789,Movie,Sahara,2017,5.5,86,0,0.13939393939393938,0.5257575757575758,Europe
1790,Movie,Dry Martina,2018,5.8,100,0,0.16666666666666669,0.575,South America
1791,Movie,Shéhérazade,2019,7.0,111,0,0.049999999999999996,0.3833333333333333,Europe
1792,Movie,The Great Magician,2011,5.9,128,0,0.6,0.95,Asia
1793,TV Show,The Jungle Book,2010,7.4,1,0,0.55,0.35,Asia
